follower_id,following_id
4887,8398
4887,7183
4887,2643
4887,3283
4887,6164
4887,2486
4887,4918
4887,8536
4887,3221
4887,8380
4887,3422
4888,4945
4888,410
4888,5898
4888,221
4889,2275
4889,3404
4889,2286
4889,4826
4889,4093
4890,3524
4890,982
4890,1113
4890,2875
4890,9821
4891,1218
4891,1018
4891,1276
4892,3384
4892,7945
4892,4534
4893,7203
4893,4644
4893,710
4893,8332
4893,6860
4893,2670
4893,9134
4893,6645
4893,5655
4894,7938
4894,4356
4894,4614
4894,3696
4894,753
4894,692
4894,3509
4894,4791
4895,5893
4895,4997
4895,4391
4896,1731
4896,2119
4897,753
4897,5834
4897,9285
4897,5743
4898,1553
4898,5771
4899,6915
4899,1400
4899,2551
4899,3014
4899,3834
4899,4939
4899,9580
4899,6124
4899,8567
4899,8696
4899,3066
4900,8454
4900,6664
4900,4041
4900,7305
4900,4270
4900,8014
4900,3281
4900,2802
4900,1490
4900,4983
4901,231
4902,6708
4903,2305
4903,6628
4903,142
4903,5458
4903,8628
4903,57
4904,8960
4904,1593
4904,8902
4905,5892
4905,9606
4905,3623
4905,1228
4905,1550
4905,6512
4905,9361
4906,552
4906,3303
4906,303
4907,3017
4907,5059
4908,3650
4908,2435
4908,4521
4908,3693
4908,1454
4908,9626
4908,5590
4908,6519
4908,5913
4908,5946
4908,1403
4908,6524
4908,9182
4909,7502
4909,3180
4909,5309
4909,3014
4910,9059
4910,1059
4910,7077
4910,4903
4910,8295
4910,4396
4910,6479
4910,3829
4910,6808
4910,8223
4910,4445
4910,9758
4910,3295
4911,7952
4911,9808
4911,5277
4911,2614
4912,1984
4912,6661
4912,16
4912,6129
4912,2674
4913,4576
4913,4675
4913,6571
4913,5294
4914,9794
4914,7803
4914,9722
4915,9513
4915,6423
4915,1845
4915,8054
4915,8663
4915,9816
4915,154
4915,1371
4915,8796
4916,1121
4916,1542
4916,1735
4916,9897
4916,7726
4916,212
4916,8409
4916,2046
4917,6016
4917,5958
4917,8560
4917,498
4917,2387
4917,501
4917,4245
4918,8105
4918,246
4919,5728
4919,1120
4919,3051
4919,3276
4919,6268
4919,1245
4919,4318
4920,4256
4920,3110
4920,4395
4920,1243
4920,3132
4920,2621
4921,1761
4921,5506
4921,7941
4921,6215
4921,136
4921,7083
4921,9771
4921,3090
4921,2100
4922,4771
4922,818
4922,2099
4922,3353
4922,6429
4922,2077
4923,7481
4923,4786
4923,5995
4924,3265
4924,4356
4924,8007
4924,1353
4924,2442
4924,5228
4924,3614
4925,8649
4925,7980
4925,367
4925,9692
4925,1373
4926,1472
4926,2209
4926,3200
4926,9124
4926,615
4926,8013
4926,6740
4926,3958
4926,56
4927,5193
4927,4395
4927,3821
4927,4015
4927,1884
4928,1953
4928,5505
4928,5412
4928,6409
4928,8202
4928,5577
4928,7533
4928,8850
4928,3122
4928,8306
4928,4470
4928,3711
4929,5912
4929,3954
4929,8588
4929,2311
4930,6335
4930,9667
4930,8423
4930,748
4930,5593
4930,622
4930,9969
4930,5941
4930,6549
4930,3705
4930,2714
4930,4031
4931,6082
4931,9443
4931,4195
4931,5317
4931,3589
4931,5443
4931,5320
4931,6378
4931,1418
4931,1009
4931,5875
4931,6873
4931,9821
4932,8800
4932,5527
4932,5228
4932,3919
4932,5938
4932,1911
4932,1785
4933,2372
4933,9967
4933,3281
4933,8083
4933,7290
4933,3967
4934,7172
4934,4551
4934,9834
4934,7006
4934,7058
4934,3025
4934,2679
4934,6777
4934,1118
4935,2305
4935,2499
4935,1323
4936,416
4936,2720
4936,8701
4936,995
4936,1765
4936,2411
4936,977
4936,9949
4937,898
4937,6832
4937,3408
4937,1332
4937,7576
4937,122
4937,6493
4938,6116
4938,7717
4938,3464
4938,746
4938,9164
4938,4434
4938,696
4939,6566
4939,4072
4939,3921
4939,6929
4939,1556
4939,7381
4939,6137
4939,7773
4940,5162
4940,5146
4941,6193
4941,8547
4941,3003
4941,2910
4942,1033
4942,4373
4942,886
4942,6838
4942,2326
4943,5762
4943,2243
4943,3051
4943,3501
4943,6127
4943,8691
4944,3353
4944,2918
4944,3915
4944,8461
4944,4847
4944,3280
4944,2130
4944,276
4944,1849
4944,4986
4944,7805
4945,9731
4945,5319
4945,5576
4945,5452
4945,1873
4945,7254
4945,5211
4946,3971
4946,3430
4946,8169
4946,7981
4946,1942
4946,3165
4947,2382
4947,1495
4948,1632
4948,2535
4948,9004
4948,4206
4948,884
4948,537
4948,1178
4948,3643
4949,2628
4949,7558
4949,523
4949,7117
4949,2382
4949,6222
4949,8153
4949,6075
4950,8996
4950,8845
4950,9422
4950,6350
4950,6863
4950,7538
4950,2866
4950,1533
4950,2911
4951,3655
4951,4776
4951,4071
4951,271
4951,3825
4951,1273
4952,4321
4952,1282
4952,4038
4952,5352
4952,9745
4952,6355
4952,3988
4952,5948
4952,9693
4953,3331
4953,8366
4953,8817
4953,221
4953,159
4954,6626
4954,5538
4954,3176
4954,4141
4954,2679
4955,6914
4955,5890
4955,2379
4955,6286
4955,3958
4955,7389
4956,6160
4956,6459
4957,7072
4957,1536
4957,9826
4957,4930
4957,4119
4957,895
4958,2560
4958,6464
4958,5793
4958,5829
4958,2438
4958,7882
4958,1012
4958,9013
4958,7863
4958,8376
4958,5817
4958,1882
4959,4483
4959,5444
4959,6087
4959,7985
4959,1106
4959,6930
4959,8348
4960,7515
4961,8417
4961,9330
4961,2890
4961,4445
4962,4675
4962,2572
4962,1166
4962,2258
4962,6430
4963,9760
4963,708
4963,2198
4963,5788
4963,2237
4964,2208
4964,8593
4964,2742
4964,4951
4964,2076
4965,4128
4965,993
4965,1101
4965,9038
4965,1747
4965,957
4965,8319
4966,2146
4966,3493
4966,4778
4966,7180
4966,2189
4966,3472
4966,4881
4966,3638
4966,4408
4967,4630
4968,5553
4969,2723
4969,1348
4969,2508
4969,3598
4969,6141
4969,1147
4969,7773
4970,2282
4970,6333
4971,5318
4971,486
4971,169
4971,8271
4971,315
4972,3777
4972,8906
4972,7245
4973,5539
4973,2536
4973,1038
4973,7247
4973,3450
4974,7875
4974,6888
4974,2313
4974,617
4974,6600
4974,7464
4974,1587
4974,1013
4974,4950
4974,3030
4974,1656
4974,5046
4974,5723
4975,4756
4975,796
4976,96
4976,2042
4976,2437
4976,1578
4976,5817
4976,5050
4977,6979
4977,3293
4977,6263
4978,9281
4978,8737
4978,9315
4978,1794
4978,773
4978,4295
4978,297
4978,6315
4978,1583
4978,3158
4978,4215
4978,3929
4978,3836
4979,6802
4979,3543
4980,1762
4980,6343
4980,7951
4980,9041
4980,4499
4980,987
4980,8764
4981,7584
4981,2946
4981,1475
4981,3130
4981,2626
4981,4680
4981,9769
4981,2760
4981,7275
4981,780
4981,8301
4981,7795
4981,8184
4981,8730
4981,8827
4982,1057
4982,9381
4982,3687
4983,8713
4983,4650
4983,8114
4983,3765
4983,5045
4983,1821
4984,5706
4984,8687
4984,7570
4984,8306
4984,8628
4984,9046
4985,5968
4985,6329
4985,6040
4985,8799
4986,7392
4986,6946
4986,8388
4986,1766
4986,2384
4986,5552
4986,2706
4986,2323
4986,7670
4986,4024
4986,3035
4987,2629
4987,1640
4987,5226
4987,3664
4987,7474
4987,2163
4987,2994
4987,7893
4987,5723
4987,1917
4987,5951
4988,544
4989,512
4989,5581
4989,8878
4989,1424
4989,9491
4989,1240
4989,732
4989,8991
4990,3936
4990,2
4990,6543
4990,5552
4990,4372
4990,8857
4990,4127
4990,6783
4991,8916
4992,2464
4992,8801
4992,1925
4992,232
4992,5868
4992,7981
4992,3598
4993,1724
4994,1509
4994,8395
4994,4461
4994,4912
4994,1778
4994,5525
4995,727
4995,9500
4995,2807
4996,8343
4996,7373
4996,5671
4997,4592
4997,5641
4997,1301
4998,2624
4998,6251
4999,4618
4999,6708
4999,7735
4999,9275
4999,3356
5000,1710
5000,7633
5000,3475
5000,4983
5000,1823
5001,2212
5001,9276
5001,8614
5002,9888
5002,4196
5002,7624
5002,6252
5002,6318
5002,2863
5002,6288
5002,3312
5002,6037
5002,1880
5002,4985
5002,4254
5002,2012
5002,4958
5003,1184
5003,7430
5003,5903
5003,5141
5003,2173
5004,2504
5004,9178
5005,3362
5005,1347
5005,4838
5005,5389
5005,242
5005,7870
5005,6463
5006,3489
5006,9574
5006,233
5006,5520
5006,3256
5006,8698
5006,2843
5007,4675
5007,2297
5007,2989
5007,3374
5007,4303
5007,9049
5007,8348
5007,191
5008,7040
5008,4067
5008,2463
5008,7144
5008,6730
5008,5288
5008,5906
5008,4789
5008,4792
5008,7612
5008,4379
5008,3324
5008,7167
5009,8772
5009,3238
5009,8264
5009,1353
5009,6992
5009,8372
5009,5460
5009,1623
5009,8573
5009,2139
5009,7453
5010,5994
5010,8269
5010,9041
5010,8019
5010,2550
5010,5597
5011,3586
5011,2987
5011,3026
5011,918
5011,4475
5012,5032
5012,924
5012,7902
5013,1514
5013,7434
5013,5165
5013,2869
5013,6262
5013,1590
5013,4728
5013,5657
5013,6939
5014,5362
5014,4757
5014,5390
5014,7831
5015,4351
5016,4489
5016,7686
5016,2991
5018,8364
5018,3853
5018,9873
5018,8951
5018,1244
5018,7646
5019,7461
5019,3400
5019,4812
5019,4568
5019,5052
5020,1552
5020,5198
5020,6075
5020,3910
5021,5379
5021,5795
5021,7525
5021,3460
5021,171
5021,5136
5021,1233
5021,1907
5021,2707
5021,5369
5021,5503
5022,578
5023,1602
5023,2504
5023,4237
5023,9016
5023,8662
5023,9208
5023,5342
5024,6304
5024,6337
5024,7232
5024,8324
5024,1094
5024,7910
5024,966
5024,7593
5024,6061
5024,2318
5024,9040
5024,3345
5024,8697
5025,6530
5025,2895
5025,5151
5026,9027
5026,3491
5026,6758
5026,6253
5026,7994
5027,3874
5027,6212
5027,7823
5027,3248
5027,2040
5027,7259
5028,2875
5028,4968
5028,8712
5028,3469
5028,7213
5028,4529
5028,4347
5028,1437
5028,446
5029,3580
5029,6653
5029,3871
5030,6145
5030,8865
5030,6211
5030,7046
5030,4614
5030,1646
5030,4687
5030,9240
5030,2969
5030,3100
5031,6561
5031,6495
5032,1384
5032,1162
5032,6923
5032,6963
5032,6549
5032,4158
5033,433
5033,398
5033,5103
5034,7392
5034,9953
5034,2275
5034,987
5034,8552
5034,3404
5034,6773
5034,5272
5034,6075
5034,5309
5035,3616
5035,6306
5035,197
5035,911
5035,9554
5035,756
5035,7926
5035,3736
5036,5105
5036,2828
5036,3542
5037,8706
5037,3299
5037,1510
5038,3547
5038,6795
5039,345
5039,7850
5039,3821
5039,6990
5039,4653
5039,5006
5039,5747
5039,7286
5039,2142
5039,1053
5039,1662
5039,4383
5040,512
5040,2375
5040,3753
5040,3056
5040,3223
5040,3451
5041,7966
5041,1686
5041,8527
5042,5120
5042,460
5042,3949
5042,7566
5042,7503
5042,7024
5042,9268
5042,6164
5042,3575
5042,1534
5043,5573
5044,4041
5044,7628
5044,1137
5044,5115
5044,4798
5046,8930
5046,6115
5046,3011
5046,2917
5046,516
5046,2408
5046,8305
5046,4081
5046,6450
5046,6292
5046,2586
5046,795
5046,3487
5047,3010
5047,8261
5047,3560
5047,6445
5047,1838
5047,1297
5048,9272
5048,4446
5048,4847
5049,6586
5049,5221
5049,5510
5050,5542
5050,8463
5050,7794
5050,2968
5050,8765
5050,9406
5051,6982
5051,2155
5051,1331
5051,1946
5051,2748
5052,963
5052,1316
5052,5002
5052,4043
5052,3850
5052,7373
5052,2287
5052,8275
5052,6455
5053,7168
5053,9316
5053,6855
5053,9490
5053,2837
5054,2432
5054,9802
5054,591
5054,410
5054,8435
5054,2965
5054,3994
5054,2879
5055,5013
5055,3758
5056,2746
5056,1492
5056,1629
5057,7506
5057,7477
5058,6857
5058,8716
5058,2511
5058,1968
5058,1839
5058,3570
5058,7027
5058,2480
5058,7159
5058,3740
5058,3614
5058,8671
5059,5805
5059,1927
5060,7330
5060,643
5060,3938
5060,4951
5060,9840
5060,2098
5060,5429
5060,3671
5060,1176
5060,4604
5061,4260
5061,5329
5061,9330
5061,1558
5061,4380
5061,479
5062,1339
5063,4801
5063,7107
5063,7941
5063,6408
5063,3088
5063,310
5064,614
5064,3366
5064,9166
5064,5999
5064,3893
5064,6586
5065,5372
5065,9923
5065,732
5065,1223
5066,8097
5066,3661
5066,145
5066,2355
5066,1941
5066,6999
5066,7288
5066,6329
5067,3181
5067,751
5067,3031
5067,1850
5067,6524
5068,4805
5068,646
5068,3593
5068,3818
5068,1323
5068,5611
5068,1900
5068,83
5069,39
5069,7818
5069,5071
5069,6390
5069,1977
5069,5531
5070,825
5070,149
5070,5319
5071,6248
5071,4538
5072,7616
5072,7244
5072,6285
5072,9878
5072,8893
5073,3453
5073,7493
5073,1437
5074,1280
5074,6343
5074,7405
5074,7378
5074,7381
5075,8170
5075,3550
5076,6551
5076,1828
5076,8461
5076,4247
5076,8732
5077,8664
5077,8411
5078,8924
5078,2116
5078,2908
5078,4295
5079,7332
5079,1575
5079,7387
5079,7408
5079,2996
5079,5944
5079,5755
5079,4124
5079,7549
5079,1787
5081,3665
5081,4726
5081,9134
5081,1073
5082,7394
5082,6299
5082,5396
5082,5526
5083,6886
5083,4392
5083,3660
5083,5685
5083,4730
5083,7325
5084,4288
5084,5154
5084,5736
5084,7475
5084,6997
5085,7461
5085,8711
5085,5928
5085,8105
5085,9197
5085,4719
5085,3345
5085,7256
5085,3291
5085,4381
5086,6437
5086,8909
5086,3411
5086,8700
5086,2333
5087,9002
5087,5647
5087,559
5087,8438
5087,7676
5088,1626
5088,2940
5089,1570
5089,3938
5089,4996
5089,7656
5089,1168
5089,2232
5089,9465
5089,1309
5090,9794
5090,3655
5090,3848
5090,2793
5090,969
5090,4433
5090,8180
5091,3265
5091,4962
5091,2246
5091,5670
5091,1503
5091,3884
5091,1106
5091,1874
5091,9493
5091,1270
5091,3414
5091,3669
5091,5631
5092,6022
5092,8584
5092,8560
5092,1268
5092,6491
5093,2260
5095,7141
5095,1897
5095,3791
5095,7124
5095,6008
5096,642
5096,3017
5096,842
5096,4586
5096,3500
5096,975
5096,6233
5097,2308
5097,6245
5097,198
5097,2956
5097,7852
5097,7440
5097,8176
5097,3447
5097,2488
5097,5055
5097,990
5097,8383
5098,3856
5098,7569
5098,6087
5099,5398
5100,1697
5100,2050
5100,5158
5100,1992
5100,1993
5100,4714
5100,3694
5100,4656
5100,7127
5101,80
5102,2464
5102,6114
5102,421
5102,5646
5102,2646
5102,861
5103,6084
5103,136
5103,847
5103,913
5103,5429
5103,1141
5104,8040
5104,4649
5104,1928
5104,3567
5105,6053
5105,4266
5105,2828
5105,7701
5105,7734
5105,5689
5106,1410
5106,7875
5106,9901
5106,2871
5106,2718
5107,5505
5107,7365
5107,1701
5107,6285
5107,5392
5107,4661
5107,7159
5107,3352
5107,5885
5108,3168
5108,297
5108,3853
5109,8161
5109,290
5109,9413
5109,5829
5109,1381
5109,44
5109,6223
5109,7887
5109,689
5109,5715
5109,3032
5109,6111
5110,4098
5110,4754
5110,1399
5110,2395
5110,9023
5111,5591
5111,9316
5111,2600
5111,5644
5111,1202
5111,9396
5111,3703
5111,826
5111,8701
5111,2878
5112,7744
5112,3105
5112,515
5112,3492
5112,2596
5112,6663
5112,44
5112,3693
5112,5168
5112,3698
5112,2802
5112,8793
5112,5660
5113,4903
5114,4514
5114,5763
5114,1571
5114,4550
5114,3238
5114,8040
5114,922
5114,8155
5114,4254
5115,1075
5115,8434
5115,3411
5115,4739
5116,321
5116,8834
5116,5668
5116,2628
5116,7497
5116,8459
5116,9388
5116,3824
5116,2577
5116,8794
5116,122
5116,2459
5117,6916
5117,4940
5117,173
5117,6256
5117,1713
5117,5875
5117,7865
5118,5600
5118,7948
5118,8685
5118,6422
5118,8475
5118,7646
5119,3457
5119,7399
5119,7313
5119,3795
5119,4819
5119,184
5119,2588
5120,7334
5120,6598
5120,73
5120,8877
5120,7503
5120,8881
5120,1688
5120,5946
5120,2207
5121,8888
5121,5419
5121,4596
5121,1437
5122,5961
5122,7946
5122,7243
5123,194
5123,7332
5123,2053
5123,8937
5123,8681
5123,8491
5123,4075
5123,5229
5123,4336
5123,2613
5123,2038
5123,3930
5123,5051
5124,3241
5124,7371
5124,9745
5124,6385
5124,913
5124,3605
5124,1685
5124,8158
5125,1952
5125,4722
5126,674
5126,9379
5126,7814
5126,7367
5126,4588
5126,6803
5127,5923
5127,7141
5127,8647
5127,905
5127,1614
5127,1199
5127,5560
5127,7098
5127,1087
5128,6338
5128,8933
5128,6686
5128,7083
5128,7086
5128,6962
5128,7445
5128,126
5129,434
5129,814
5130,6030
5131,6273
5131,578
5131,1673
5131,3465
5131,8044
5131,301
5131,307
5131,5785
5132,5521
5132,129
5132,6685
5132,8335
5133,3429
5133,7654
5133,7601
5133,7670
5133,7542
5133,956
5133,767
5134,1201
5134,6034
5134,3160
5134,3833
5134,6847
5135,7395
5135,8591
5136,4934
5136,6246
5136,8555
5136,4560
5136,1491
5136,4889
5136,860
5137,1156
5137,5990
5137,9734
5137,942
5137,8831
5138,684
5138,3182
5138,8501
5138,3990
5138,3831
5138,2078
5139,1985
5139,6882
5139,382
5139,7372
5139,2158
5139,5339
5139,6354
5139,2547
5139,6078
5139,4507
5139,7038
5139,7454
5140,1027
5140,7012
5140,8786
5140,3923
5140,1236
5140,7035
5141,8678
5141,4013
5141,2318
5141,6384
5141,5585
5141,1329
5141,6617
5141,2586
5141,7869
5142,3173
5142,7784
5142,4328
5142,4942
5142,7375
5142,8272
5142,6935
5142,30
5143,7540
5143,7346
5143,6172
5144,9504
5144,4422
5144,4265
5144,786
5144,3007
5145,1856
5145,3169
5145,2692
5145,9732
5145,3623
5145,6992
5145,1237
5145,5687
5145,3064
5145,5723
5145,8828
5145,3517
5146,6690
5148,5819
5148,5668
5148,1221
5148,7516
5149,568
5149,4906
5149,4292
5150,7460
5150,1189
5150,3157
5150,6806
5150,3610
5150,2973
5150,7358
5151,8776
5151,3723
5151,2512
5151,1488
5151,1493
5152,577
5152,2852
5152,8614
5152,1972
5152,6262
5152,9913
5153,2593
5153,2470
5153,4071
5153,7819
5153,5494
5154,7024
5154,5819
5154,3308
5154,6574
5155,6597
5155,847
5155,5489
5155,4625
5155,7255
5155,9495
5155,9627
5155,9438
5156,7361
5156,9744
5156,6995
5156,8732
5156,3517
5157,1893
5157,1256
5157,9743
5157,9679
5157,8122
5158,1864
5158,2091
5159,3204
5159,595
5159,6261
5159,1470
5159,3775
5160,9665
5160,8353
5160,4709
5160,6537
5160,8331
5160,3149
5160,3312
5160,5520
5160,116
5160,2005
5160,7672
5161,1789
5162,14
5163,6980
5163,1740
5163,3372
5163,4340
5163,3094
5163,6647
5163,9343
5164,6403
5164,9508
5164,7012
5164,298
5164,5483
5164,9969
5164,2101
5164,5015
5164,440
5164,3641
5165,5089
5165,974
5165,6866
5165,6965
5165,8535
5165,2013
5165,6846
5165,5791
5166,2682
5167,5700
5167,4775
5167,521
5167,8297
5167,7084
5167,1457
5167,9715
5167,1396
5167,1812
5167,8185
5167,3133
5168,7720
5168,7060
5169,5976
5169,4725
5169,4237
5170,939
5170,1485
5170,815
5171,1760
5171,4577
5171,996
5171,8645
5171,806
5171,8979
5171,979
5171,8086
5172,4326
5172,199
5172,1577
5172,8755
5172,9563
5173,4545
5173,1572
5173,5429
5174,4641
5174,1348
5174,3973
5174,8616
5174,2890
5174,3691
5174,9804
5174,7694
5174,3925
5174,8986
5174,4251
5175,4992
5175,128
5175,3856
5175,8497
5175,851
5175,4919
5176,259
5176,872
5176,4271
5176,3920
5176,1235
5176,5363
5176,8565
5177,8978
5177,5395
5177,1171
5177,3511
5178,5889
5178,1508
5178,9069
5178,4464
5178,5746
5178,3700
5179,1671
5179,778
5179,2872
5179,1048
5179,1051
5179,5118
5179,7999
5180,9666
5180,3267
5180,1931
5180,4430
5180,1905
5180,6168
5180,569
5181,8033
5181,9538
5181,3332
5181,5609
5181,5353
5181,9774
5181,8369
5181,1299
5182,3904
5182,2073
5182,4892
5182,2629
5183,930
5183,9189
5183,8680
5183,7209
5183,9739
5183,4942
5183,7153
5183,4338
5183,9237
5184,378
5184,5247
5185,3648
5185,3588
5185,678
5185,3983
5185,5648
5185,1267
5186,5128
5186,8770
5187,9120
5187,4033
5187,5729
5187,9221
5187,2122
5188,1873
5188,2182
5188,8391
5189,1260
5189,7822
5189,8335
5189,6323
5189,9558
5189,4599
5189,1755
5189,4126
5190,3973
5190,326
5190,2375
5190,1704
5190,7440
5190,6161
5190,5684
5190,9620
5191,2557
5191,1671
5191,3272
5191,6633
5191,462
5191,8878
5191,3256
5191,8539
5191,3004
5191,573
5191,445
5192,9062
5192,1287
5192,9291
5192,1081
5192,124
5193,5250
5193,7459
5193,546
5193,2183
5193,3144
5193,7495
5193,4651
5193,1772
5193,2712
5193,5208
5193,3550
5193,3807
5194,8496
5194,588
5194,5807
5195,8193
5195,4709
5195,5767
5195,9351
5195,6159
5195,9943
5195,3226
5196,5600
5196,8779
5196,2796
5196,2069
5196,470
5196,4600
5197,7701
5197,4087
5197,6457
5197,9467
5197,6780
5198,8480
5198,1187
5198,393
5198,5386
5198,8141
5198,5685
5198,9879
5198,3705
5198,3578
5198,1436
5198,7389
5198,2910
5198,7039
5199,8549
5199,3914
5199,2477
5199,2546
5199,1049
5199,3483
5200,3850
5200,7252
5200,1084
5200,7004
5201,9195
5201,5644
5201,4559
5201,4211
5201,1267
5201,8243
5202,8197
5202,9790
5202,6312
5202,2026
5202,5357
5202,4079
5202,6905
5202,921
5202,9467
5202,5246
5203,6040
5203,8474
5203,4168
5203,4732
5204,5106
5204,1635
5204,4124
5205,5411
5205,6341
5205,6191
5205,6480
5205,2425
5205,4314
5206,9216
5206,6722
5206,4523
5206,7053
5206,6810
5207,8474
5207,8525
5208,5554
5208,4
5209,4577
5209,4166
5209,2759
5209,6481
5209,2173
5210,6360
5210,9105
5210,6491
5210,5107
5211,4648
5211,2306
5212,5868
5212,2801
5212,5619
5212,757
5212,4054
5212,2104
5213,3392
5213,8954
5214,5316
5214,4869
5214,5414
5214,264
5214,7976
5214,3724
5214,9133
5214,2994
5214,3410
5214,1940
5214,5373
5215,6177
5216,3009
5216,2946
5216,4805
5216,200
5216,7482
5216,8602
5217,3576
5217,644
5218,4833
5218,3666
5218,9591
5218,5784
5218,1183
5219,3008
5219,3081
5219,3915
5219,4659
5219,918
5219,2045
5220,1869
5220,5302
5221,1504
5221,3488
5221,8515
5221,3492
5221,1239
5221,2595
5221,1892
5221,7309
5221,9594
5221,6223
5221,6511
5221,5590
5221,6519
5221,7802
5222,3804
5222,1965
5222,6797
5222,6227
5222,2836
5222,3351
5222,4120
5222,4092
5222,351
5223,545
5223,6229
5223,9742
5223,3207
5224,6146
5224,4645
5224,7494
5224,2791
5224,4134
5224,6151
5224,6952
5224,2576
5224,5552
5224,6647
5224,4282
5224,1468
5225,3050
5225,3540
5225,6902
5225,3837
5225,5694
5226,3489
5226,9254
5226,1224
5226,7565
5226,2961
5226,7157
5226,3511
5227,2032
5228,6288
5228,1171
5229,1011
5229,4324
5229,93
5229,1614
5230,770
5230,3056
5230,9905
5230,8114
5230,2135
5230,9176
5230,3387
5230,1471
5231,1257
5231,2779
5231,9884
5231,4367
5232,1539
5232,3427
5232,5289
5232,2924
5232,7853
5232,4077
5232,5715
5232,5433
5232,4317
5233,739
5233,4423
5233,5800
5233,6191
5233,4629
5233,6006
5233,7706
5233,7131
5234,6752
5234,5412
5234,6021
5234,5511
5234,2762
5234,6154
5234,684
5234,5966
5234,2709
5234,8441
5235,8449
5235,2185
5235,334
5235,9167
5235,1303
5235,8474
5235,3099
5235,796
5236,8418
5236,6850
5236,9293
5236,4754
5236,723
5236,4407
5236,3551
5237,1905
5237,4219
5238,4704
5238,3106
5238,8682
5238,2987
5238,8049
5238,7578
5238,7422
5239,5698
5239,6435
5239,453
5239,9095
5239,881
5239,3090
5239,445
5240,9216
5240,2090
5240,7502
5240,5422
5240,185
5241,873
5241,4658
5241,5790
5242,585
5242,8673
5243,4803
5243,3142
5243,8329
5243,7705
5243,6395
5244,4640
5244,9889
5244,4482
5244,8710
5244,2952
5244,2673
5244,8506
5244,2398
5245,5090
5245,4457
5245,7405
5245,3185
5245,2330
5246,3313
5246,4338
5247,2867
5247,1661
5248,5220
5248,6149
5248,7262
5249,9059
5249,7811
5249,9031
5249,8877
5249,9869
5249,8560
5249,7700
5249,5114
5250,5090
5250,7175
5250,5896
5250,7859
5250,2393
5250,3772
5252,4866
5252,2908
5252,1071
5253,1216
5253,5984
5253,7554
5253,3971
5253,7267
5253,3428
5253,6755
5253,9901
5253,5456
5253,6096
5253,4825
5253,3420
5254,1824
5254,6592
5254,3779
5254,3845
5254,3817
5254,6415
5254,9329
5254,4690
5254,5555
5254,1393
5254,1816
5254,3897
5254,5754
5254,7548
5254,5853
5255,3090
5255,6484
5255,5285
5255,3799
5256,9345
5256,4567
5256,5853
5256,3115
5256,3156
5256,3766
5256,5782
5256,6746
5256,8925
5257,1450
5257,9100
5257,454
5257,8540
5258,2779
5258,6228
5259,5392
5259,3425
5260,8323
5260,1287
5260,6951
5260,8139
5260,2031
5260,4977
5260,4408
5261,960
5261,3588
5261,2470
5261,555
5261,5631
5261,9133
5261,8688
5261,2099
5261,1048
5261,3742
5261,767
5262,3888
5262,2219
5263,5133
5263,8238
5264,6912
5264,128
5264,5830
5264,1577
5264,2739
5264,6998
5264,8891
5264,605
5265,5611
5265,7952
5265,3281
5265,8438
5265,8989
5266,7416
5266,2823
5266,7277
5266,8022
5266,5368
5266,3037
5267,8643
5267,6825
5267,4590
5267,5104
5267,8881
5267,3763
5267,1845
5267,2106
5268,7852
5268,8917
5269,976
5271,2472
5271,897
5271,3928
5272,8160
5272,9057
5272,9441
5272,4231
5272,1353
5272,841
5272,6124
5272,2605
5272,1937
5272,6491
5272,3900
5273,577
5273,4635
5273,1119
5273,7655
5274,9634
5274,1605
5274,2344
5274,4201
5274,113
5274,4850
5274,183
5275,8480
5275,6849
5275,7142
5275,5960
5275,201
5275,2698
5275,3596
5275,7793
5275,181
5275,2110
5275,6174
5275,1951
5276,1669
5276,6921
5276,8876
5276,4147
5276,1143
5276,3099
5277,6148
5277,8293
5277,8046
5277,6832
5277,3347
5277,2165
5277,8600
5277,7646
5277,2399
5278,9
5278,138
5278,4270
5278,1691
5278,9182
5279,386
5279,8133
5279,8135
5279,8745
5279,3113
5279,2089
5279,5388
5279,1940
5280,7896
5280,8467
5281,517
5281,806
5281,7465
5281,460
5281,7510
5281,8667
5281,253
5282,8994
5282,6084
5282,8997
5282,4574
5283,7040
5283,3297
5283,9288
5283,2057
5283,107
5283,4119
5283,88
5284,5572
5284,8105
5284,848
5284,2642
5284,8383
5285,8
5285,8340
5285,7365
5286,65
5286,2057
5286,2922
5286,1994
5286,2794
5286,5552
5286,146
5286,3604
5286,2392
5286,8890
5287,1633
5287,4744
5287,5450
5287,6866
5287,6102
5288,2886
5288,7337
5288,3626
5288,7930
5288,6251
5288,7564
5288,8847
5288,7540
5288,4666
5288,7135
5289,5120
5289,4548
5289,5413
5289,1448
5289,5360
5289,5777
5289,1968
5289,4753
5289,790
5289,7831
5289,6751
5290,4528
5290,6175
5290,4342
5290,847
5291,8554
5291,2349
5291,6415
5291,5170
5291,1686
5291,223
5292,34
5292,2222
5292,8753
5292,9081
5292,7226
5293,9255
5293,6824
5293,5449
5293,1291
5293,8365
5293,7406
5293,5839
5293,9997
5293,6416
5293,4148
5293,9367
5293,7196
5294,4611
5294,8579
5294,3875
5294,5224
5294,7176
5294,8683
5294,9643
5294,7277
5294,243
5294,1048
5294,9023
5295,6151
5295,178
5295,3383
5295,5368
5295,6684
5296,4024
5296,1675
5296,6292
5296,8678
5297,6735
5297,8019
5297,2071
5297,7194
5297,731
5297,3871
